experiment,dataset,seed,split_id,selection_data_id,code_version,classifier_refit,final_calibration_used_for_selection,final_test_used_for_selection,model,method,target_size,n_features,ranking_source,selection_seed,repetition,subset_frozen_before_final_calibration,phase8_primary_selected,tuning_n_removed,tuning_max_accuracy_loss,tuning_max_coverage_shortfall,tuning_efficiency_gain,tuning_conditional_violation,alpha,scaling,score,raps_lambda,raps_k_reg,subject_id,window_count,accuracy,coverage,mean_size,size_p90,all_features_accuracy,all_features_coverage,all_features_mean_size,all_features_size_p90,accuracy_difference_vs_all,coverage_difference_vs_all,mean_size_difference_vs_all,size_p90_difference_vs_all,mean_size_reduction_vs_all
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,557,557,selection_train+tune_crossfit,52,-1,True,True,4.0,-0.0042358188956017,0.0168971414466724,0.0159885634359058,0.0709598951971329,0.1,base,aps,,,8,281,0.9501779359430604,0.9537366548042704,1.0676156583629892,1.0,0.9608540925266904,0.9537366548042704,1.0391459074733096,1.0,-0.0106761565836298,0.0,0.0284697508896796,0.0,-0.0284697508896796
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,557,557,selection_train+tune_crossfit,52,-1,True,True,4.0,-0.0042358188956017,0.0168971414466724,0.0159885634359058,0.0709598951971329,0.1,base,aps,,,10,294,0.7312925170068028,0.7721088435374149,1.108843537414966,2.0,0.7448979591836735,0.7721088435374149,1.1360544217687074,2.0,-0.0136054421768707,0.0,-0.0272108843537415,0.0,0.0272108843537415
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,557,557,selection_train+tune_crossfit,52,-1,True,True,4.0,-0.0042358188956017,0.0168971414466724,0.0159885634359058,0.0709598951971329,0.1,base,aps,,,16,366,0.8415300546448088,0.8415300546448088,1.0628415300546448,2.0,0.8306010928961749,0.8415300546448088,1.0901639344262295,2.0,0.0109289617486338,0.0,-0.0273224043715847,0.0,0.0273224043715847
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,557,557,selection_train+tune_crossfit,52,-1,True,True,4.0,-0.0042358188956017,0.0168971414466724,0.0159885634359058,0.0709598951971329,0.1,base,aps,,,18,364,0.9395604395604396,0.925824175824176,1.065934065934066,1.0,0.9505494505494504,0.925824175824176,1.065934065934066,1.0,-0.0109890109890109,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,557,557,selection_train+tune_crossfit,52,-1,True,True,4.0,-0.0042358188956017,0.0168971414466724,0.0159885634359058,0.0709598951971329,0.1,base,aps,,,25,409,0.9266503667481664,0.9290953545232272,1.0855745721271393,2.0,0.9437652811735942,0.9242053789731052,1.0635696821515892,2.0,-0.0171149144254278,0.0048899755501221,0.02200488997555,0.0,-0.02200488997555
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,52,-1,True,True,,,,,,0.1,base,aps,,,8,281,0.9466192170818504,0.9430604982206404,1.0142348754448398,1.0,0.9466192170818504,0.9430604982206404,1.0142348754448398,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,52,-1,True,True,,,,,,0.1,base,aps,,,10,294,0.7585034013605442,0.7789115646258503,1.0850340136054422,2.0,0.7585034013605442,0.7789115646258503,1.0850340136054422,2.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,52,-1,True,True,,,,,,0.1,base,aps,,,16,366,0.855191256830601,0.8497267759562842,1.0683060109289615,2.0,0.855191256830601,0.8497267759562842,1.0683060109289615,2.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,52,-1,True,True,,,,,,0.1,base,aps,,,18,364,0.925824175824176,0.9065934065934066,1.0631868131868132,1.0,0.925824175824176,0.9065934065934066,1.0631868131868132,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,52,-1,True,True,,,,,,0.1,base,aps,,,25,409,0.8948655256723717,0.8875305623471883,1.0831295843520783,2.0,0.8948655256723717,0.8875305623471883,1.0831295843520783,2.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,52,-1,True,True,1.0,0.000615611556454,0.007812830578998,0.0070253179435341,0.0760069445413564,0.1,base,aps,,,8,281,0.9323843416370108,0.9288256227758008,1.01067615658363,1.0,0.9466192170818504,0.9430604982206404,1.0142348754448398,1.0,-0.0142348754448398,-0.0142348754448398,-0.0035587188612098,0.0,0.0035587188612098
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,52,-1,True,True,1.0,0.000615611556454,0.007812830578998,0.0070253179435341,0.0760069445413564,0.1,base,aps,,,10,294,0.717687074829932,0.717687074829932,1.0748299319727892,2.0,0.7585034013605442,0.7789115646258503,1.0850340136054422,2.0,-0.0408163265306121,-0.0612244897959183,-0.0102040816326529,0.0,0.0102040816326529
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,52,-1,True,True,1.0,0.000615611556454,0.007812830578998,0.0070253179435341,0.0760069445413564,0.1,base,aps,,,16,366,0.8360655737704918,0.8387978142076503,1.046448087431694,1.0,0.855191256830601,0.8497267759562842,1.0683060109289615,2.0,-0.0191256830601092,-0.0109289617486338,-0.0218579234972677,-1.0,0.0218579234972677
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,52,-1,True,True,1.0,0.000615611556454,0.007812830578998,0.0070253179435341,0.0760069445413564,0.1,base,aps,,,18,364,0.9395604395604396,0.9175824175824177,1.03021978021978,1.0,0.925824175824176,0.9065934065934066,1.0631868131868132,1.0,0.0137362637362636,0.0109890109890109,-0.032967032967033,0.0,0.032967032967033
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,52,-1,True,True,1.0,0.000615611556454,0.007812830578998,0.0070253179435341,0.0760069445413564,0.1,base,aps,,,25,409,0.9119804400977995,0.8875305623471883,1.039119804400978,1.0,0.8948655256723717,0.8875305623471883,1.0831295843520783,2.0,0.0171149144254278,0.0,-0.0440097799511003,-1.0,0.0440097799511003
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,557,557,selection_train+tune_crossfit,52,-1,True,True,4.0,-0.0030236959025835,0.0090234843320247,0.013808505136463,0.0679532170896952,0.1,base,aps,,,8,281,0.9537366548042704,0.9252669039145908,0.99288256227758,1.0,0.9466192170818504,0.9430604982206404,1.0142348754448398,1.0,0.00711743772242,-0.0177935943060497,-0.0213523131672597,0.0,0.0213523131672597
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,557,557,selection_train+tune_crossfit,52,-1,True,True,4.0,-0.0030236959025835,0.0090234843320247,0.013808505136463,0.0679532170896952,0.1,base,aps,,,10,294,0.8231292517006803,0.8095238095238095,1.0476190476190477,2.0,0.7585034013605442,0.7789115646258503,1.0850340136054422,2.0,0.0646258503401361,0.0306122448979592,-0.0374149659863944,0.0,0.0374149659863944
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,557,557,selection_train+tune_crossfit,52,-1,True,True,4.0,-0.0030236959025835,0.0090234843320247,0.013808505136463,0.0679532170896952,0.1,base,aps,,,16,366,0.855191256830601,0.8278688524590164,1.010928961748634,1.0,0.855191256830601,0.8497267759562842,1.0683060109289615,2.0,0.0,-0.0218579234972677,-0.0573770491803278,-1.0,0.0573770491803278
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,557,557,selection_train+tune_crossfit,52,-1,True,True,4.0,-0.0030236959025835,0.0090234843320247,0.013808505136463,0.0679532170896952,0.1,base,aps,,,18,364,0.9423076923076924,0.9010989010989012,1.010989010989011,1.0,0.925824175824176,0.9065934065934066,1.0631868131868132,1.0,0.0164835164835164,-0.0054945054945054,-0.0521978021978022,0.0,0.0521978021978022
phase8_human_activity_recognition_seed_52,human_activity_recognition,52,5a715e92fe89f1bd,caa33f615475dd8c,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,557,557,selection_train+tune_crossfit,52,-1,True,True,4.0,-0.0030236959025835,0.0090234843320247,0.013808505136463,0.0679532170896952,0.1,base,aps,,,25,409,0.8948655256723717,0.8801955990220048,1.0293398533007334,1.0,0.8948655256723717,0.8875305623471883,1.0831295843520783,2.0,0.0,-0.0073349633251834,-0.0537897310513448,-1.0,0.0537897310513448
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,53,-1,True,True,,,,,,0.1,base,aps,,,4,317,0.9621451104100948,0.9369085173501576,0.9905362776025236,1.0,0.9621451104100948,0.9369085173501576,0.9905362776025236,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,53,-1,True,True,,,,,,0.1,base,aps,,,7,308,0.9253246753246752,0.9155844155844156,1.0584415584415583,1.0,0.9253246753246752,0.9155844155844156,1.0584415584415583,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,53,-1,True,True,,,,,,0.1,base,aps,,,15,328,0.9939024390243902,0.951219512195122,0.9695121951219512,1.0,0.9939024390243902,0.951219512195122,0.9695121951219512,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,53,-1,True,True,,,,,,0.1,base,aps,,,16,366,0.9016393442622952,0.9043715846994536,1.0601092896174864,1.0,0.9016393442622952,0.9043715846994536,1.0601092896174864,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,53,-1,True,True,,,,,,0.1,base,aps,,,20,354,0.9519774011299436,0.9350282485875706,1.0112994350282485,1.0,0.9519774011299436,0.9350282485875706,1.0112994350282485,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0063657407407407,0.0047453703703703,0.0115740740740741,0.0928367719694105,0.1,base,aps,,,4,317,0.9684542586750788,0.9337539432176656,1.0157728706624605,1.0,0.9621451104100948,0.9369085173501576,0.9905362776025236,1.0,0.0063091482649841,-0.003154574132492,0.0252365930599368,0.0,-0.0252365930599368
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0063657407407407,0.0047453703703703,0.0115740740740741,0.0928367719694105,0.1,base,aps,,,7,308,0.9155844155844156,0.9155844155844156,1.0551948051948052,1.0,0.9253246753246752,0.9155844155844156,1.0584415584415583,1.0,-0.0097402597402597,0.0,-0.0032467532467532,0.0,0.0032467532467532
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0063657407407407,0.0047453703703703,0.0115740740740741,0.0928367719694105,0.1,base,aps,,,15,328,0.9878048780487804,0.951219512195122,0.9817073170731708,1.0,0.9939024390243902,0.951219512195122,0.9695121951219512,1.0,-0.0060975609756097,0.0,0.0121951219512195,0.0,-0.0121951219512195
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0063657407407407,0.0047453703703703,0.0115740740740741,0.0928367719694105,0.1,base,aps,,,16,366,0.8989071038251366,0.907103825136612,1.0765027322404372,2.0,0.9016393442622952,0.9043715846994536,1.0601092896174864,1.0,-0.0027322404371584,0.0027322404371584,0.0163934426229508,1.0,-0.0163934426229508
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0063657407407407,0.0047453703703703,0.0115740740740741,0.0928367719694105,0.1,base,aps,,,20,354,0.9689265536723164,0.9491525423728814,1.0141242937853108,1.0,0.9519774011299436,0.9350282485875706,1.0112994350282485,1.0,0.0169491525423728,0.0141242937853107,0.0028248587570622,0.0,-0.0028248587570622
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0081018518518518,0.005324074074074,0.015162037037037,0.0956935306785575,0.1,base,aps,,,4,317,0.9621451104100948,0.9337539432176656,1.0157728706624605,1.0,0.9621451104100948,0.9369085173501576,0.9905362776025236,1.0,0.0,-0.003154574132492,0.0252365930599368,0.0,-0.0252365930599368
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0081018518518518,0.005324074074074,0.015162037037037,0.0956935306785575,0.1,base,aps,,,7,308,0.9155844155844156,0.905844155844156,1.051948051948052,1.0,0.9253246753246752,0.9155844155844156,1.0584415584415583,1.0,-0.0097402597402597,-0.0097402597402597,-0.0064935064935065,0.0,0.0064935064935065
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0081018518518518,0.005324074074074,0.015162037037037,0.0956935306785575,0.1,base,aps,,,15,328,0.9878048780487804,0.9420731707317072,0.972560975609756,1.0,0.9939024390243902,0.951219512195122,0.9695121951219512,1.0,-0.0060975609756097,-0.0091463414634146,0.0030487804878048,0.0,-0.0030487804878048
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0081018518518518,0.005324074074074,0.015162037037037,0.0956935306785575,0.1,base,aps,,,16,366,0.9098360655737704,0.8961748633879781,1.0573770491803278,1.0,0.9016393442622952,0.9043715846994536,1.0601092896174864,1.0,0.0081967213114754,-0.0081967213114754,-0.0027322404371585,0.0,0.0027322404371585
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,logistic_regression,conformal_harm_recursive,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0081018518518518,0.005324074074074,0.015162037037037,0.0956935306785575,0.1,base,aps,,,20,354,0.9689265536723164,0.940677966101695,0.9943502824858758,1.0,0.9519774011299436,0.9350282485875706,1.0112994350282485,1.0,0.0169491525423728,0.0056497175141243,-0.0169491525423727,0.0,0.0169491525423727
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,53,-1,True,True,,,,,,0.1,base,aps,,,4,317,0.9526813880126184,0.9242902208201892,1.003154574132492,1.0,0.9526813880126184,0.9242902208201892,1.003154574132492,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,53,-1,True,True,,,,,,0.1,base,aps,,,7,308,0.9123376623376624,0.9025974025974026,1.068181818181818,2.0,0.9123376623376624,0.9025974025974026,1.068181818181818,2.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,53,-1,True,True,,,,,,0.1,base,aps,,,15,328,0.9939024390243902,0.9542682926829268,0.9939024390243902,1.0,0.9939024390243902,0.9542682926829268,0.9939024390243902,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,53,-1,True,True,,,,,,0.1,base,aps,,,16,366,0.9043715846994536,0.9043715846994536,1.0546448087431697,1.0,0.9043715846994536,0.9043715846994536,1.0546448087431697,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,all_features,561,561,none,53,-1,True,True,,,,,,0.1,base,aps,,,20,354,0.9576271186440678,0.9350282485875706,1.0169491525423728,1.0,0.9576271186440678,0.9350282485875706,1.0169491525423728,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,53,-1,True,True,1.0,-0.0023148148148148,0.0076388888888888,0.0265046296296296,0.1187318287140441,0.1,base,aps,,,4,317,0.9589905362776026,0.9274447949526814,0.996845425867508,1.0,0.9526813880126184,0.9242902208201892,1.003154574132492,1.0,0.0063091482649842,0.003154574132492,-0.0063091482649841,0.0,0.0063091482649841
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,53,-1,True,True,1.0,-0.0023148148148148,0.0076388888888888,0.0265046296296296,0.1187318287140441,0.1,base,aps,,,7,308,0.9090909090909092,0.8993506493506493,1.051948051948052,1.0,0.9123376623376624,0.9025974025974026,1.068181818181818,2.0,-0.0032467532467532,-0.0032467532467532,-0.0162337662337661,-1.0,0.0162337662337661
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,53,-1,True,True,1.0,-0.0023148148148148,0.0076388888888888,0.0265046296296296,0.1187318287140441,0.1,base,aps,,,15,328,0.9908536585365854,0.951219512195122,0.975609756097561,1.0,0.9939024390243902,0.9542682926829268,0.9939024390243902,1.0,-0.0030487804878048,-0.0030487804878048,-0.0182926829268292,0.0,0.0182926829268292
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,53,-1,True,True,1.0,-0.0023148148148148,0.0076388888888888,0.0265046296296296,0.1187318287140441,0.1,base,aps,,,16,366,0.8989071038251366,0.8907103825136612,1.0382513661202186,1.0,0.9043715846994536,0.9043715846994536,1.0546448087431697,1.0,-0.0054644808743169,-0.0136612021857923,-0.0163934426229508,0.0,0.0163934426229508
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,conformal_harm_one_shot,560,560,selection_train+tune_crossfit,53,-1,True,True,1.0,-0.0023148148148148,0.0076388888888888,0.0265046296296296,0.1187318287140441,0.1,base,aps,,,20,354,0.9661016949152542,0.9463276836158192,0.9943502824858758,1.0,0.9576271186440678,0.9350282485875706,1.0169491525423728,1.0,0.0084745762711864,0.0112994350282485,-0.022598870056497,0.0,0.022598870056497
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0052083333333333,0.005324074074074,0.0356481481481481,0.1122852033637094,0.1,base,aps,,,4,317,0.9652996845425869,0.9337539432176656,1.0,1.0,0.9526813880126184,0.9242902208201892,1.003154574132492,1.0,0.0126182965299684,0.0094637223974762,-0.003154574132492,0.0,0.003154574132492
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0052083333333333,0.005324074074074,0.0356481481481481,0.1122852033637094,0.1,base,aps,,,7,308,0.905844155844156,0.905844155844156,1.051948051948052,1.0,0.9123376623376624,0.9025974025974026,1.068181818181818,2.0,-0.0064935064935064,0.0032467532467532,-0.0162337662337661,-1.0,0.0162337662337661
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0052083333333333,0.005324074074074,0.0356481481481481,0.1122852033637094,0.1,base,aps,,,15,328,0.9908536585365854,0.9603658536585366,0.9786585365853658,1.0,0.9939024390243902,0.9542682926829268,0.9939024390243902,1.0,-0.0030487804878048,0.0060975609756097,-0.0152439024390244,0.0,0.0152439024390244
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0052083333333333,0.005324074074074,0.0356481481481481,0.1122852033637094,0.1,base,aps,,,16,366,0.8989071038251366,0.8879781420765027,1.0273224043715847,1.0,0.9043715846994536,0.9043715846994536,1.0546448087431697,1.0,-0.0054644808743169,-0.0163934426229508,-0.0273224043715847,0.0,0.0273224043715847
phase8_human_activity_recognition_seed_53,human_activity_recognition,53,9a85a50e75975006,2879d2006040bb4b,e4b3645,True,False,False,small_neural_network,conformal_harm_recursive,556,556,selection_train+tune_crossfit,53,-1,True,True,5.0,-0.0052083333333333,0.005324074074074,0.0356481481481481,0.1122852033637094,0.1,base,aps,,,20,354,0.943502824858757,0.9265536723163842,1.0141242937853108,1.0,0.9576271186440678,0.9350282485875706,1.0169491525423728,1.0,-0.0141242937853107,-0.0084745762711864,-0.002824858757062,0.0,0.002824858757062
phase8_human_activity_recognition_seed_54,human_activity_recognition,54,0295bc0921aa4251,1b5c67af4f19da3a,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,54,-1,True,True,,,,,,0.1,base,aps,,,2,302,0.9801324503311258,0.9470198675496688,0.9834437086092715,1.0,0.9801324503311258,0.9470198675496688,0.9834437086092715,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_54,human_activity_recognition,54,0295bc0921aa4251,1b5c67af4f19da3a,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,54,-1,True,True,,,,,,0.1,base,aps,,,10,294,0.9387755102040816,0.9183673469387756,1.030612244897959,1.0,0.9387755102040816,0.9183673469387756,1.030612244897959,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_54,human_activity_recognition,54,0295bc0921aa4251,1b5c67af4f19da3a,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,54,-1,True,True,,,,,,0.1,base,aps,,,18,364,0.9148351648351648,0.8681318681318682,1.0054945054945057,1.0,0.9148351648351648,0.8681318681318682,1.0054945054945057,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_54,human_activity_recognition,54,0295bc0921aa4251,1b5c67af4f19da3a,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,54,-1,True,True,,,,,,0.1,base,aps,,,19,360,0.9416666666666668,0.8944444444444445,1.0055555555555555,1.0,0.9416666666666668,0.8944444444444445,1.0055555555555555,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_54,human_activity_recognition,54,0295bc0921aa4251,1b5c67af4f19da3a,e4b3645,True,False,False,logistic_regression,all_features,561,561,none,54,-1,True,True,,,,,,0.1,base,aps,,,23,372,0.978494623655914,0.9112903225806452,0.946236559139785,1.0,0.978494623655914,0.9112903225806452,0.946236559139785,1.0,0.0,0.0,0.0,0.0,-0.0
phase8_human_activity_recognition_seed_54,human_activity_recognition,54,0295bc0921aa4251,1b5c67af4f19da3a,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,556,556,selection_train+tune_crossfit,54,-1,True,True,5.0,-0.0058004640371229,0.0067285382830627,0.0091647331786542,0.0950293605497039,0.1,base,aps,,,2,302,0.9867549668874172,0.9503311258278144,0.9867549668874172,1.0,0.9801324503311258,0.9470198675496688,0.9834437086092715,1.0,0.0066225165562914,0.0033112582781457,0.0033112582781457,0.0,-0.0033112582781457
phase8_human_activity_recognition_seed_54,human_activity_recognition,54,0295bc0921aa4251,1b5c67af4f19da3a,e4b3645,True,False,False,logistic_regression,conformal_harm_one_shot,556,556,selection_train+tune_crossfit,54,-1,True,True,5.0,-0.0058004640371229,0.0067285382830627,0.0091647331786542,0.0950293605497039,0.1,base,aps,,,10,294,0.9387755102040816,0.9217687074829932,1.0170068027210883,1.0,0.9387755102040816,0.9183673469387756,1.030612244897959,1.0,0.0,0.0034013605442176,-0.0136054421768707,0.0,0.0136054421768707
